|Posición|Descripcion|conc
5454|846792|Partes de herramientas neumáticas, de uso manual, n.c.o.p.|846792 - Partes de herramientas neumáticas, de uso manual, n.c.o.p.
5455|846799|Partes de herramientas hidráulicas o con motor incorporado, incl. eléctrico, de uso manual, ...|846799 - Partes de herramientas hidráulicas o con motor incorporado, incl. eléctrico, de uso manual, ...
5456|846810|Sopletes manuales para soldar|846810 - Sopletes manuales para soldar
5457|846820|Máquinas y aparatos de gas, para soldar o para temple superficial (exc. sopletes manuales)|846820 - Máquinas y aparatos de gas, para soldar o para temple superficial (exc. sopletes manuales)
5458|846880|Máquinas y aparatos para soldar sin gas (exc. máquinas y aparatos eléctricos de la partida ...|846880 - Máquinas y aparatos para soldar sin gas (exc. máquinas y aparatos eléctricos de la partida ...
5459|846890|Partes de máquinas y aparatos para soldar o para temple superficial, no eléctricos, n.c.o.p.|846890 - Partes de máquinas y aparatos para soldar o para temple superficial, no eléctricos, n.c.o.p.
5460|846900|Máquinas de escribir, excepto las impresoras de la partida 8443; máquinas para tratamiento ...|846900 - Máquinas de escribir, excepto las impresoras de la partida 8443; máquinas para tratamiento ...
5461|846911|Máquinas para tratamiento o procesamiento de textos (exc. máquinas automáticas para tratamiento ...|846911 - Máquinas para tratamiento o procesamiento de textos (exc. máquinas automáticas para tratamiento ...
5462|846912|Máquinas de escribir automáticas (exc. máquinas para tratamiento de textos y máquinas automáticas ...|846912 - Máquinas de escribir automáticas (exc. máquinas para tratamiento de textos y máquinas automáticas ...
5463|846920|Máquinas de escribir, eléctricas (exc. máquinas automáticas para tratamiento o procesamiento ...|846920 - Máquinas de escribir, eléctricas (exc. máquinas automáticas para tratamiento o procesamiento ...
5464|846930|Máquinas de escribir, no eléctricas|846930 - Máquinas de escribir, no eléctricas
5465|847010|"Calculadoras electrónicas que funcionen sin fuente de electricidad exterior y máquinas de ..."""|"847010 - Calculadoras electrónicas que funcionen sin fuente de electricidad exterior y máquinas de ..."""
5466|847021|Máquinas de calcular electrónicas, con dispositivo de impresión incorporado, conectadas a la ...|847021 - Máquinas de calcular electrónicas, con dispositivo de impresión incorporado, conectadas a la ...
5467|847029|Máquinas de calcular electrónicas, sin dispositivo de impresión incorporado, conectadas a la ...|847029 - Máquinas de calcular electrónicas, sin dispositivo de impresión incorporado, conectadas a la ...
5468|847030|Máquinas de calcular no electrónicas|847030 - Máquinas de calcular no electrónicas
5469|847040|Máquinas de contabilidad, con dispositivo para cálculo incorporado(exc. máquinas para tratamiento ...|847040 - Máquinas de contabilidad, con dispositivo para cálculo incorporado(exc. máquinas para tratamiento ...
5470|847050|Cajas registradoras con dispositivo para cálculo incorporado|847050 - Cajas registradoras con dispositivo para cálculo incorporado
5471|847090|Máquinas de contabilidad, con dispositivo para cálculo incorporado, máquinas para tratamiento ...|847090 - Máquinas de contabilidad, con dispositivo para cálculo incorporado, máquinas para tratamiento ...
5472|847110|Máquinas automáticas para tratamiento o procesamiento de datos, analógicas o híbridas|847110 - Máquinas automáticas para tratamiento o procesamiento de datos, analógicas o híbridas
5473|847130|Máquinas automáticas para tratamiento o procesamiento de datos, digitales, portátiles, de peso ...|847130 - Máquinas automáticas para tratamiento o procesamiento de datos, digitales, portátiles, de peso ...
5474|847141|Máquinas automáticas para tratamiento o procesamiento de datos, digitales, que incluyan en ...|847141 - Máquinas automáticas para tratamiento o procesamiento de datos, digitales, que incluyan en ...
5475|847149|"Máquinas automáticas para tratamiento o procesamiento de datos, digitales, presentadas con ..."""|"847149 - Máquinas automáticas para tratamiento o procesamiento de datos, digitales, presentadas con ..."""
5476|847150|Unidades de proceso digitales, para máquinas automáticas para tratamiento o procesamiento de ...|847150 - Unidades de proceso digitales, para máquinas automáticas para tratamiento o procesamiento de ...
5477|847160|Unidades de entrada o salida, digitales, para máquinas automáticas para tratamiento o procesamiento ...|847160 - Unidades de entrada o salida, digitales, para máquinas automáticas para tratamiento o procesamiento ...
5478|847170|Unidades de memoria para máquinas automáticas para tratamiento o procesamiento de datos, digitales|847170 - Unidades de memoria para máquinas automáticas para tratamiento o procesamiento de datos, digitales
5479|847180|Unidades de máquinas automáticas para tratamiento o procesamiento de datos, digitales (exc. ...|847180 - Unidades de máquinas automáticas para tratamiento o procesamiento de datos, digitales (exc. ...
5480|847190|Lectores magnéticos y ópticos, máquinas para registro de datos sobre soporte en forma codificada ...|847190 - Lectores magnéticos y ópticos, máquinas para registro de datos sobre soporte en forma codificada ...
5481|847210|Copiadoras hectográficas, incl. los mimeógrafos (exc. máquinas para imprimir, así como los ...|847210 - Copiadoras hectográficas, incl. los mimeógrafos (exc. máquinas para imprimir, así como los ...
5482|847220|Máquinas para imprimir direcciones o estampar placas de direcciones (exc. máquinas de escribir ...|847220 - Máquinas para imprimir direcciones o estampar placas de direcciones (exc. máquinas de escribir ...
5483|847230|"Máquinas de clasificar, plegar, meter en sobres o colocaren fajas, correspondencia, máquinas ..."""|"847230 - Máquinas de clasificar, plegar, meter en sobres o colocaren fajas, correspondencia, máquinas ..."""
5484|847290|Máquinas y aparatos de oficina, n.c.o.p.|847290 - Máquinas y aparatos de oficina, n.c.o.p.
5485|847310|Partes y accesorios para máquinas de escribir y máquinas para tratamiento de textos de la partida ...|847310 - Partes y accesorios para máquinas de escribir y máquinas para tratamiento de textos de la partida ...
5486|847321|Partes y accesorios para máquinas de calcular electrónicas de las subpartidas 8470.10, 8470.21 ...|847321 - Partes y accesorios para máquinas de calcular electrónicas de las subpartidas 8470.10, 8470.21 ...
5487|847329|Partes y accesorios para máquinas de calcular no electrónicas o para máquinas de contabilidad, ...|847329 - Partes y accesorios para máquinas de calcular no electrónicas o para máquinas de contabilidad, ...
5488|847330|Partes y accesorios para máquinas automáticas para tratamiento de información y demás máquinas ...|847330 - Partes y accesorios para máquinas automáticas para tratamiento de información y demás máquinas ...
5489|847340|Partes y accesorios para máquinas y aparatos de oficina de la partida 8472, n.c.o.p.|847340 - Partes y accesorios para máquinas y aparatos de oficina de la partida 8472, n.c.o.p.
5490|847350|Partes y accesorios que puedan utilizarse indistintamente con máquinas de escribir, máquinas ...|847350 - Partes y accesorios que puedan utilizarse indistintamente con máquinas de escribir, máquinas ...
5491|847410|Máquinas y aparatos de clasificar, cribar, separar o lavar materias minerales sólidas, incl. ...|847410 - Máquinas y aparatos de clasificar, cribar, separar o lavar materias minerales sólidas, incl. ...
5492|847420|Máquinas y aparatos de quebrantar, triturar, triturar o pulverizar materias minerales sólidas|847420 - Máquinas y aparatos de quebrantar, triturar, triturar o pulverizar materias minerales sólidas
5493|847431|Hormigoneras y aparatos de amasar mortero (exc. montadas en chasis de vagones o de vehículos ...|847431 - Hormigoneras y aparatos de amasar mortero (exc. montadas en chasis de vagones o de vehículos ...
5494|847432|Máquinas de mezclar materia mineral con asfalto|847432 - Máquinas de mezclar materia mineral con asfalto
5495|847439|Máquinas y aparatos de mezclar o malaxar materias minerales sólidas, incl. el polvo y las pastas ...|847439 - Máquinas y aparatos de mezclar o malaxar materias minerales sólidas, incl. el polvo y las pastas ...
5496|847480|Máquinas de aglomerar, conformar o moldear combustibles minerales sólidos, pastas cerámicas, ...|847480 - Máquinas de aglomerar, conformar o moldear combustibles minerales sólidos, pastas cerámicas, ...
5497|847490|Partes de máquinas y de aparatos para preparar y trabajar materias minerales de la partida ...|847490 - Partes de máquinas y de aparatos para preparar y trabajar materias minerales de la partida ...
5498|847510|Máquinas para montar lámparas, tubos o válvulas eléctricos o electrónicos o lámparas de destello, ...|847510 - Máquinas para montar lámparas, tubos o válvulas eléctricos o electrónicos o lámparas de destello, ...
5499|847521|Máquinas para fabricar fibras ópticas y sus esbozos|847521 - Máquinas para fabricar fibras ópticas y sus esbozos
5500|847529|Máquinas para la fabricación o trabajo en caliente de vidrio o artículos de vidrio (exc. ​​Máquinas ...|847529 - Máquinas para la fabricación o trabajo en caliente de vidrio o artículos de vidrio (exc. ​​Máquinas ...
5501|847590|Partes de máquinas para montar lámparas eléctricas o electrónicas, tubos o válvulas de destello, ...|847590 - Partes de máquinas para montar lámparas eléctricas o electrónicas, tubos o válvulas de destello, ...
5502|847621|Máquinas automáticas para la venta de bebidas, con dispositivo de calentamiento o refrigeración ...|847621 - Máquinas automáticas para la venta de bebidas, con dispositivo de calentamiento o refrigeración ...
5503|847629|Máquinas automáticas para la venta de bebidas, sin dispositivo de calentamiento o refrigeración ...|847629 - Máquinas automáticas para la venta de bebidas, sin dispositivo de calentamiento o refrigeración ...
5504|847681|Máquinas automáticas para la venta de productos, con dispositivo de calentamiento o refrigeración ...|847681 - Máquinas automáticas para la venta de productos, con dispositivo de calentamiento o refrigeración ...
5505|847689|Máquinas automáticas para la venta de productos, sin dispositivo de calentamiento o refrigeración ...|847689 - Máquinas automáticas para la venta de productos, sin dispositivo de calentamiento o refrigeración ...
5506|847690|Partes de máquinas automáticas para la venta de productos, incl. las máquinas de cambiar monedas, ...|847690 - Partes de máquinas automáticas para la venta de productos, incl. las máquinas de cambiar monedas, ...
5507|847710|Máquinas de moldear caucho o plástico por inyección (|847710 - Máquinas de moldear caucho o plástico por inyección (
5508|847720|Extrusoras, para trabajar caucho o plástico|847720 - Extrusoras, para trabajar caucho o plástico
5509|847730|Máquinas de moldear por soplado, para trabajar caucho o plástico|847730 - Máquinas de moldear por soplado, para trabajar caucho o plástico
5510|847740|Máquinas de moldear en vacío y demás máquinas para termoformado, para trabajar caucho o plástico|847740 - Máquinas de moldear en vacío y demás máquinas para termoformado, para trabajar caucho o plástico
5511|847751|"Máquinas de moldear o recauchutar neumáticos """"llantas neumáticos"""" o de moldear o formar ..."""|"847751 - Máquinas de moldear o recauchutar neumáticos """"llantas neumáticos"""" o de moldear o formar ..."""
